requirement_id,section,requirement_text,domain,priority,status,source_file,source_line,implementation_state,test_state,evidence_state,rollback_state
VVIP-GV1-0065,جدول 9,وثيقة العقد، قائمة النطاق، سجل المؤجل.,OPERATIONS_RELEASE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,243,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0066,جدول 11,تصميم الباقات وحدود الإعلانات والمزايا.,LISTINGS_MARKETPLACE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,267,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0067,جدول 11,تعريف حق المستخدم عند الإلغاء والانتهاء.,IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,268,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0068,جدول 11,إعداد نموذج أسعار قابل للتهيئة حسب الدولة والعملة.,AI_AUTOMATION,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,269,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0069,جدول 11,تعريف الفواتير والاسترجاع والضريبة دون Escrow.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,270,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0070,جدول 11,"plans, prices, entitlements, invoices, refunds.",PAYMENTS_BILLING,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,273,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0071,جدول 11,واجهة Pricing Service مركزية.,UX_ACCESSIBILITY,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,274,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0072,جدول 11,عدم تخزين البطاقة؛ Hosted Checkout فقط.,DATA_DATABASE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,277,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0073,جدول 11,فصل دور Finance عن Admin العام.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,278,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0074,جدول 11,اختبار انتقال الباقة والانتهاء والاسترجاع.,GENERAL_PRODUCT,P1,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,281,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0075,جدول 11,مصفوفة باقات معتمدة.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,284,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0076,جدول 11,لا ميزة مدفوعة بلا Entitlement server-side.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,285,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0077,جدول 11,Price book، Subscription rules، legal assumptions.,PAYMENTS_BILLING,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,288,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0078,جدول 14,إنشاء manifest لكل الملفات المعدلة وغير المتتبعة.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,323,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0079,جدول 14,تصنيف الملفات: احتفاظ، دمج، استبدال، أرشفة، حذف.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,324,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0080,جدول 14,تقسيم P09 إلى PRs صغيرة: runtime، صفحات، اختبارات، تنظيف.,GENERAL_PRODUCT,P1,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,325,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0081,جدول 14,إجراء diff وظيفي وبصري قبل كل دمج.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,326,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0082,جدول 14,منع حذف أي ملف resilience قبل إثبات عدم استخدامه.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,327,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0083,جدول 14,لا تغييرات Schema في نفس PR الخاص بالواجهة.,DATA_DATABASE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,330,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0084,جدول 14,توثيق SHA وRollback لكل دفعة.,PAYMENTS_BILLING,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,331,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0085,جدول 14,Secret scan قبل رفع الفروع.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,334,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0086,جدول 14,منع مفاتيح test المرتبطة بحسابات حقيقية.,IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,335,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0087,جدول 14,General tests، focused tests، visual regression.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,338,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0088,جدول 14,git status نظيف.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,341,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0089,جدول 14,كل PR أقل نطاقًا ويمكن التراجع عنه منفردًا.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,342,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0090,جدول 14,Repository inventory، migration PR plan، evidence.,DATA_DATABASE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,345,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0091,جدول 16,"إعداد checks: lint, unit, integration, build, secret, dependency.",UX_ACCESSIBILITY,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,369,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0092,جدول 16,إنشاء Preview environment لكل PR عند الإمكان.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,370,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0093,جدول 16,فصل متغيرات البيئات ومنع Production secrets في CI logs.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,371,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0094,جدول 16,إنشاء deployment approval لProduction.,OPERATIONS_RELEASE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,372,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0095,جدول 16,إنشاء rollback إلى آخر artifact موثوق.,OPERATIONS_RELEASE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,373,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0096,جدول 16,environment registry، release manifests، migration status.,DATA_DATABASE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,376,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0097,جدول 16,Branch protection، least privilege tokens، signed artifacts.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,379,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0098,جدول 16,اختبار فشل build وفشل migration وrollback.,DATA_DATABASE,P1,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,382,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0099,جدول 16,لا نشر عند فشل check.,OPERATIONS_RELEASE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,385,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0100,جدول 16,Staging مطابق تكوينيًا للإنتاج دون بيانات حقيقية.,DATA_DATABASE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,386,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0101,جدول 16,Workflow files، runbook، release checklist.,OPERATIONS_RELEASE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,389,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0102,جدول 19,تحميل Clerk Runtime مرة واحدة فقط.,IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,424,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0103,جدول 19,إنشاء auth adapter موحد للواجهة والخادم.,UX_ACCESSIBILITY,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,425,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0104,جدول 19,إنشاء webhook endpoint موقّع لمعالجة user.created/updated/deleted.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,426,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0105,جدول 19,استخدام idempotency key وحفظ event id.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,427,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0106,جدول 19,إنشاء profile عند أول دخول إذا تأخر webhook.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,428,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0107,جدول 19,تطبيق MFA للأدوار الإدارية.,SECURITY_PRIVACY,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,429,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0108,جدول 19,تسجيل device/session events غير الحساسة.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,430,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0109,جدول 19,"profiles(id UUID, clerk_user_id UNIQUE, status, locale, country_code).",IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,433,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0110,جدول 19,"identity_events(event_id UNIQUE, type, processed_at, result).",IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,434,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0111,جدول 19,GET /me، PATCH /me، POST /webhooks/clerk.,IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,435,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0112,جدول 19,التحقق من التوقيع والتوقيت.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,438,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0113,جدول 19,لا service role في المتصفح.,IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,439,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0114,جدول 19,منع login للحساب blocked/deleted.,IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,440,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0115,جدول 19,Webhook replay، duplicate event، deleted account، two users isolation.,IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,443,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0116,جدول 19,حساب واحد ينتج ملفًا واحدًا.,IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,446,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0117,جدول 19,تسجيل الخروج ينهي الجلسة.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,447,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0118,جدول 19,MFA إلزامي للإدارة.,SECURITY_PRIVACY,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,448,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0119,جدول 19,Migration، webhook service، auth adapter، tests، runbook.,DATA_DATABASE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,451,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0120,جدول 21,تحويل Schema إلى migrations مرتبة وقابلة للإعادة.,DATA_DATABASE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,475,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0121,جدول 21,تفعيل RLS لكل جدول تطبيق.,SECURITY_PRIVACY,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,476,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0122,جدول 21,"كتابة policies وفق owner, participant, role, country scope.",IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,477,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0123,جدول 21,إنشاء private/public buckets منفصلة.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,478,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0124,جدول 21,إضافة اختبارات SQL لكل policy.,GENERAL_PRODUCT,P1,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,479,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0125,جدول 21,تشغيل remote drift audit وbackup restore drill.,SECURITY_PRIVACY,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,480,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0126,جدول 21,migration_history، audit_logs، access_test_fixtures.,DATA_DATABASE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,483,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0127,جدول 21,لا جدول تطبيق بدون RLS إلا باستثناء موثق.,SECURITY_PRIVACY,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,484,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0128,جدول 21,deny-by-default، service role server-only، signed URLs.,SECURITY_PRIVACY,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,487,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0129,جدول 21,A/B user isolation، anonymous access، admin scope، expired URL.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,490,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0130,جدول 21,كل اختبار سلبي ينجح بالمنع.,GENERAL_PRODUCT,P1,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,493,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0131,جدول 21,لا drift غير موثق بين repo وremote.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,494,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0132,جدول 21,استعادة Backup مثبتة.,SECURITY_PRIVACY,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,495,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0133,جدول 21,SQL migrations، policy matrix، test report، restore evidence.,DATA_DATABASE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,498,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0134,جدول 24,إنشاء countries وcountry_capabilities وcountry_restrictions.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,533,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0135,جدول 24,إدارة feature flags لكل دولة.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,534,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0136,جدول 24,"تحديد locales, currencies, timezones, units.",GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,535,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0137,جدول 24,إنشاء لوحة إدارية مع audit لأي تغيير.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,536,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0138,جدول 24,توفير fallback عالمي عند نقص الإعداد.,AI_AUTOMATION,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,537,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0139,جدول 24,"countries(code ISO2 PK, name_key, default_currency, default_locale).",GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,540,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0140,جدول 24,"capabilities(signup, listing, messaging, payment, verification).",LISTINGS_MARKETPLACE,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,541,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
